observationUri,Timeliness,Relevance,Availability,Accuracy
http://dtp-24.sncs.abdn.ac.uk:8093/observation/296ef6e9-20f5-4d1c-9e36-51396e7a0c28,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/78d37c81-ff8c-4284-91d7-a52bddb3b00d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4f8781ea-da05-449f-a20a-0c1269c51996,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/55a7cdfe-841f-4bf9-8a12-b59808e517d2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1f8668a1-a26b-4613-ac58-e1c7e68c9074,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/01814bf3-1363-44c4-baef-5cc229486497,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d096ca2d-3f38-4037-a8ad-6b77a63e9858,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ba2d6e18-2f2c-4cd8-b55e-00c1775d286e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/62e58594-7891-4ca4-b591-e377e14d5f54,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9df537fa-3393-4a89-a380-11769d9255ec,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7e5bed03-a37f-40b0-b193-f4a6f040bfaa,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fcbf666a-4b2c-4c2c-8357-936e1c985db0,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/487200b6-1e50-4036-a6e3-431ad50fd47d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3fb3125e-6264-4cad-a17b-43699f6d30e4,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9c6b0e89-236a-415e-8bf4-ab83d47f9c52,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/41c4f2c2-4730-4a31-80cc-1a208f062f7d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/80f3969b-cd26-442f-b2bd-6c9291226190,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/10b7ca86-2450-4e34-b071-ddd30a97c3a8,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ab84ef96-6a87-46ba-af64-ab3a4bb85c8a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4026ccde-9f65-4faa-9f5b-6fef802e9578,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7f124b03-f7a5-4af9-8a79-30c69088c236,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/87f15e49-fd81-4c18-adaf-569191619a85,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/da4e6d28-05ab-4f4b-9530-997e43105c3f,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/16f612d7-0c3c-4be5-9f73-fa265123b88a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a6e4c997-7689-4828-bb27-7718252ad980,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e2c0986d-de2a-4d26-abc1-7f031c45149f,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b3ae3680-b931-41d2-a571-b3ed36ebf913,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/187edd5e-1963-49ed-a9d9-d50170b34380,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ff3e39d3-de6e-4d35-b9db-e033af60ae34,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/32f98776-0a9c-462c-a7f9-42d9589b5373,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2f639ad4-214d-4d14-9941-7a785363076e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a3e6476c-d58c-4e1b-afed-cc035a0ac7a9,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/10117e23-65c4-4d6a-82b5-ec08ec4aa380,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/edad7b4b-2f18-441b-a6f0-a69d85d68b16,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bbfdcdb9-cc1b-4510-9715-68621a7b2e50,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4894f3a0-1d1c-4bb6-94fe-59a867ecb784,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5cc3fd96-c33a-4773-a647-0cbb44c0f13e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6e9a0997-2077-413b-b6c0-f437efd092d4,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3abd1981-28e3-4c81-8f15-84ac9d6f8aa4,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/881c02fb-9181-4bbd-9aeb-16899ed3dfb5,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/285f8326-fa95-438d-96a3-b4a86b237523,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0e76ca26-5a00-4924-8cd6-5f4b22937509,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f7be803f-137d-4a6d-bd42-43d844979f4e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/671934b3-7570-4a2c-b88e-df774d9611a0,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8d921a5f-87de-4d77-a7cd-61affac044f2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c21bb9d7-eb52-475a-bcfc-1c2dfd71627a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1d9cc668-7dd1-463b-9e1b-da56b197ff3d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9098f230-3ae8-40e3-97ba-66c0c8f1b929,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9fc1c8e6-7266-4f04-ac8b-0cd496494e0a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ef9cb227-fa41-416b-af58-8ba02e7f2ae9,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/81b41044-5cd3-4581-8404-72ccfc5907a1,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/52ae0ea3-b963-4f64-a53f-1fa635ff32f7,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e60016e6-1621-42a5-8f5a-1d82ebdb701e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/805811a2-a95f-47c8-9954-91c3abc7aefd,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e565e1b7-c9cb-4cbf-b483-0c3ecd818d2e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5b34ccac-7789-45c7-9a10-272f93f45fd2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ba0ab030-7fb4-47d8-bb35-2affd6c11b40,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/acfb37fe-7278-4c01-9c96-9280a984cda6,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/64c1e1ce-1013-4569-9aa6-fdd81f160aaa,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/322b8b32-dbca-4a5f-9493-3416503ba85a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7b2b1319-b323-4b04-886f-fbe81b4086b5,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9a30d441-5c89-429d-b04c-d0ab59eb3234,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0de57391-afda-4680-ae49-018fec94acd0,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/10b84784-4807-4c77-b368-7399c5f97820,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/983b5a34-9167-4cd7-b661-e37fc90c2e8a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/42b61812-42e4-4d77-9e26-103d3665ddc5,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dfe8517c-84e9-4eaf-b6f0-52063bcd3fb7,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/46a58c71-ef2d-4d04-9909-f4683d3a423f,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c3ba9413-77d2-47e5-8903-4efcbb026486,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2a491b0c-c259-4328-b6e7-2a0eabbbb0cf,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e288b4fc-bddd-4afa-a2a1-820a1532401e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e9d12f3d-3dd0-4719-bfda-ccd144fcad98,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c3887b9d-0020-4db0-8e3d-04442eb29d4c,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2622fc83-55ee-4c19-8dd6-3931e28f433d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5b1cca89-22b9-46ae-9b46-b3f9b63296dc,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9420661f-46aa-4e26-9d1c-520dc5bb8bd8,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8b951ffb-c722-4687-82e6-7452ca7ee1c2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a5a51224-49a6-4c0e-8374-e14806d8b69c,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a3e6463b-2490-4fac-a55b-08bad458b54d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/50654329-aa2f-4b4f-af9e-818a8a2ee98b,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7d6a4326-6924-4f87-9155-23ade2160501,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9dc48c49-2be7-4511-9dee-bdd625ba1eb2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f80fbd40-b9a3-4724-807e-b14f79fc9ea1,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2f5b0cf3-00d3-4122-80ec-149fe7229885,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4387177c-3dff-4053-a4f6-ff7444fc172a,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8e07fbf4-80a9-49a9-997c-688335118bc2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1c3401a7-2022-4f6b-bcca-2217d7ffe17d,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/815a820e-06ef-4e73-ab7f-fdf34d32ecff,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fa9a8d3a-9b24-4b7a-8e85-b2ac8f357a23,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/06260caf-cfdd-4b94-986a-419c6e68fa27,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2c1fe7c0-ec0e-4c66-a83c-4088da7aec59,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c2797fe7-f2a2-4294-8085-2e6eedd7e7f2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8f6c2331-1677-4b8a-86db-6f2d8f6bddef,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/01dbd975-f993-4c19-a915-8b1317f525d2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d9bae1e4-a2b1-49ca-a668-dcbce9572012,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c262f93c-c198-40f0-971d-e36a6f1369d0,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7fe15043-b961-4870-a0e1-170508e47022,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/69671c6c-d4cf-44fd-a04c-fa796b001b47,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c40de1a1-43c8-4b05-9807-a4e976668846,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/68559373-1b82-4d39-8e61-9d8daf3ae981,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/57d7a865-5156-4b6a-8ce7-abf71769a98c,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dccf52c0-9ee2-425c-89f9-a2d92d0ad1f3,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/837372b7-8550-457e-8504-b4aa02a8717e,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4ebd68c4-b755-460f-9cfe-d966e3265259,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ecef9776-b4da-4d86-97a5-1874b2b9a3dc,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a012ff1d-9720-46ed-b98a-2396e983f314,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d00c0273-4cbb-4c4b-a888-60a49116c7b8,0.0,0.0,0.32,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9af23dc5-bb1b-496b-b1e1-8c0fc660c08c,0.0,0.0,0.95,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/408cafae-670b-401c-b361-d879675648c5,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2faf9128-93a4-4e38-b01b-f001c5dcd3ba,0.0,0.0,0.89,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/39564ad0-ca04-4329-a41b-884368f6f26a,0.0,0.0,0.89,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f028a85f-41c5-4736-aaf5-98a57d027dfc,0.0,0.0,0.93,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6487a167-c78d-4b87-b38a-749a214c9d25,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/483c8d7a-4d08-4e26-80fb-5e40f1548321,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/90809834-a9da-483b-a356-96003112e887,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3a78b94c-b28f-4bc1-8854-1eaf0a8aaaaa,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b738c4a3-1a7a-470f-8c8f-ffc70e3149c7,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/46be5ee7-5f73-4dba-a220-aac681ca2212,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/df5819e4-3527-49ec-9158-cd7ed0e5f906,0.0,0.0,0.90,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dd501728-3955-4ed8-9e9b-6d2275e5722f,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ed781be8-27a2-4de9-a6e0-e52d33fded04,0.0,0.0,0.89,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cf0a72c5-9b79-419c-bbd4-be097169529d,0.0,0.0,0.91,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dbc2d0c0-2d56-43f3-a74b-79dbefd7170e,0.0,0.0,0.81,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5e694244-c4bd-4aa9-aecb-3a50f4f5dce0,0.0,0.0,0.97,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dff39cab-a693-4b52-94b0-330803fec05f,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fc9c8495-ac19-4843-8739-39fa52f1b509,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7178050f-fd3d-4d7d-b8c4-9e86a1cecc91,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4ca28d7a-36cf-453a-9ae6-3b560d936f34,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d1b73c1e-16f2-4518-8df2-91aeeec51d44,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d2d08db4-c2b1-49fd-af34-1d8215ef20c6,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/20f2db69-8f43-4505-96af-c8a37dedca85,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/09e946bd-3544-4101-8ac1-831cc4536bc5,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7ec96d01-184f-4a1e-a27c-777f9c6ec9ec,0.0,0.0,0.0,0.0
